id,title,release_year,release_date,vote_average,popularity,vote_count
49505,Jim Jefferies: Alcoholocaust,2010,2010-11-08,7.4,2.410982,19.0
72094,Thorne: Scaredycat,2010,2010-10-01,5.5,2.385758,8.0
79735,Shoot Out,1971,1971-08-16,5.8,0.562821,10.0
48669,Terror Trap,2010,2010-09-22,3.7,1.466318,16.0
77964,That Certain Woman,1937,1937-09-18,6.5,0.074806,2.0
90957,Hold Your Man,1933,1933-07-07,2.7,0.237941,5.0
95919,Love (2012),2012,2012-02-14,6.1,0.950842,17.0
72483,The Twilight of the Golds,1996,1996-03-22,7.8,0.099879,2.0
191717,The Major,2013,2013-08-07,6.7,1.738268,24.0
29609,The Ghost Train (1941),1941,1941-01-01,6.0,0.431908,9.0
79466,One Spy Too Many,1966,1966-08-05,6.4,1.112717,4.0
113582,The Spy in the Green Hat,1967,1967-02-03,7.0,1.42191,5.0
96131,Tribes,1970,1970-11-10,0.0,0.045657,1.0
221144,Maybe I'll Come Home in the Spring,1971,1971-01-16,5.5,0.807754,2.0
133148,Hustling,1975,1975-02-22,4.0,0.61473,1.0
83849,The Night That Panicked America,1975,1975-10-31,7.8,0.099183,2.0
98130,Goldengirl,1979,1979-10-06,4.7,0.123389,3.0
51681,Playing for Time,1980,1980-09-30,7.1,0.61972,8.0
281215,Memorial Day (1983),1983,1983-11-23,0.0,0.014455,0.0
297668,Terrible Joe Moran,1984,1984-03-26,0.0,0.097665,0.0
266314,Space,1985,1985-04-13,0.0,0.632363,0.0
69898,The Karen Carpenter Story,1989,1989-01-01,5.1,0.713962,5.0
129251,The Incident (1990),1990,1990-03-04,4.8,0.561054,4.0
108012,Caroline?,1990,1990-04-29,7.0,0.071971,1.0
108259,The Love She Sought,1990,1990-10-21,1.0,0.114537,1.0
263032,Miss Rose White,1992,1992-04-26,0.0,0.840651,0.0
15759,Skylark (1993),1993,1993-02-07,6.0,1.013204,2.0
50299,A Lesson Before Dying,1999,1999-05-22,4.0,4.043659,5.0
38468,The Jade Mask,1945,1945-01-26,5.7,0.807733,6.0
19496,Salem Witch Trials,2002,2002-01-01,6.5,1.029574,9.0
27137,Sybil (2007),2007,2007-05-28,5.6,1.512032,11.0
143838,The Mouthpiece,1932,1932-05-07,5.5,0.721911,2.0
111024,Romanoff and Juliet,1961,1961-06-08,5.5,1.229984,2.0
53575,The Passionate Plumber,1932,1932-02-06,0.0,0.038698,1.0
101289,"See Here, Private Hargrove",1944,1944-03-18,0.0,0.079153,0.0
162928,Let Us Be Gay,1930,1930-08-08,3.0,0.275624,2.0
48341,License to Live,1999,1999-01-23,6.1,1.049946,5.0
98507,Shock Treatment (1964),1964,1964-07-22,7.0,0.226374,1.0
111359,Secret People,1952,1952-01-01,5.8,1.256135,3.0
26250,Wanda Sykes: I'ma Be Me,2009,2009-10-10,6.0,0.211198,2.0
133241,Mariachi Gringo,2012,2012-10-03,5.6,0.694159,4.0
47925,The Story on Page One,1959,1959-12-01,0.0,0.003682,0.0
177580,The Affairs of Dobie Gillis,1953,1953-08-14,0.0,0.090084,0.0
80032,I Love Melvin,1953,1953-03-20,7.3,0.200861,3.0
30002,The Munsters' Revenge,1981,1981-01-01,6.0,0.543038,7.0
41551,Strange Bargain,1949,1949-11-05,3.5,0.385411,3.0
184936,Stingaree,1934,1934-05-24,6.2,0.622839,3.0
43362,Love Is Better Than Ever,1952,1952-02-23,0.0,0.004869,0.0
193603,Hayride,2012,2012-10-13,5.1,0.224043,6.0
54105,Immigration Tango,2010,2010-04-17,4.0,0.118978,3.0
191428,Lily Boy,1954,1954-05-31,5.0,0.208569,1.0
112049,Mad About Men,1954,1954-11-16,5.8,0.181151,5.0
108917,Vito,2011,2011-10-14,8.0,0.676437,3.0
153997,The Big Land,1957,1957-03-01,6.0,0.164676,4.0
97942,Scared To Death,1981,1981-03-01,5.0,0.120042,1.0
113737,My Own Country,1998,1998-01-01,6.0,0.05598,1.0
140849,The Rawhide Years,1955,1955-11-28,4.4,1.127041,5.0
73832,The Ugly Ones,1966,1966-11-04,6.5,0.698609,4.0
55603,The Golden Eye,1948,1948-08-29,5.8,0.255532,6.0
138990,Twilight of Honor,1963,1963-11-13,0.0,0.025166,0.0
215453,The Cariboo Trail,1950,1950-08-01,5.0,0.077294,1.0
74604,Sh! The Octopus,1937,1937-12-14,4.0,0.106838,2.0
118443,Nothing Too Good for a Cowboy,1998,1998-01-04,0.0,0.009019,0.0
16356,Riverworld (2003),2003,2003-03-22,4.4,2.540875,10.0
42519,The Brotherhood of Satan,1971,1971-08-06,5.6,0.403656,10.0
128229,Long Pants,1927,1927-03-26,5.0,0.099877,1.0
154073,Kid Blue,1973,1973-01-31,7.3,2.11682,5.0
97910,Juke Girl,1942,1942-05-30,0.0,0.012195,0.0
186201,The Red Lily,1924,1924-09-08,7.0,0.088297,1.0
68976,The Unknown Man,1951,1951-11-16,4.6,0.333586,5.0
87588,Highly Dangerous,1950,1950-12-06,5.2,0.113621,3.0
118154,Quiet Flows The Don,2006,2006-11-07,4.3,2.376189,5.0
87881,The Casino Murder Case,1935,1935-03-15,5.0,0.065943,2.0
80090,Noose,1948,1948-09-28,4.1,0.449781,4.0
43092,Beat Girl,1960,1960-08-21,5.2,0.541296,3.0
80633,The Hands of Orlac (1960),1960,1960-12-01,4.3,0.64846,3.0
31253,Girl in Gold Boots,1968,1968-04-25,2.2,0.481618,9.0
27832,The Corpse Grinders,1971,1971-05-19,3.8,0.783754,6.0
27840,Mark of the Astro-Zombies,2002,2002-01-01,3.0,0.391997,3.0
262609,Astro-Zombies M3: Cloned,2010,2010-06-19,3.0,0.161226,2.0
77632,Kid Vengeance,1977,1977-01-01,4.0,0.068859,3.0
84718,Mystery of Edwin Drood,1935,1935-02-04,5.9,0.255674,4.0
123075,The Bad Seed (1985),1985,1985-02-07,6.7,0.733472,3.0
147876,The Bowery,1933,1933-10-07,3.0,0.220136,3.0
13699,The Happy Elf,2005,2005-12-02,4.0,1.807233,1.0
137491,Snow in August,2001,2001-08-12,7.6,1.028803,5.0
29817,Fairy Tales,1978,1978-08-01,6.3,1.274283,4.0
43603,Zouzou,1934,1934-12-21,5.0,0.04185,1.0
194880,School for Love,1955,1955-04-25,4.0,0.310225,1.0
66968,Plucking the Daisy,1956,1956-07-25,0.0,0.100586,0.0
149043,St. Giuseppe Moscati: Doctor to the Poor,2007,2007-09-26,7.0,1.02825,2.0
289390,Women Aren't Funny,2014,2014-08-29,4.6,0.388231,8.0
118446,The Last Outpost,1951,1951-04-04,5.0,0.275972,1.0
75562,Shun Li and the Poet,2011,2011-09-23,6.7,1.240613,18.0
244956,Basara: Princess Goh,1992,1992-04-11,4.3,0.644204,2.0
284276,Cake (2014),2014,2014-09-07,6.2,10.197503,371.0
237808,Quod erat demonstrandum,2013,2013-11-12,6.0,0.275499,1.0
144229,Power Play,1978,1978-11-01,8.0,0.947815,2.0
166221,Teresa's Tattoo,1994,1994-03-15,6.0,0.761102,3.0
44014,Groupie,2010,2010-01-01,3.4,0.471047,4.0
223497,Professional Sweetheart,1933,1933-06-09,0.0,0.637794,0.0
10639,LiebesLuder,2000,2000-11-02,6.0,0.113102,1.0
169832,Number One with a Bullet,1987,1987-02-27,4.5,0.500661,2.0
190091,Erotikon (1929),1929,1929-02-26,6.3,0.430324,3.0
158114,The Case of the Black Cat,1936,1936-10-31,6.0,0.124148,1.0
64984,The Admirable Crichton,1957,1957-12-16,7.1,0.733941,5.0
220514,HazMat,2013,2013-08-16,4.8,0.452568,4.0
82257,Winner Take All,1932,1932-07-16,0.0,0.001247,0.0
123620,Spike of Bensonhurst,1988,1988-11-11,9.0,0.037969,1.0
53571,"Parlor, Bedroom and Bath",1931,1931-02-28,2.5,0.122557,2.0
43131,Speak Easily,1932,1932-08-13,0.0,0.412714,0.0
127040,Pick a Star,1937,1937-03-21,4.0,0.506223,2.0
51572,I Love Lucy: The Movie,1953,1953-01-01,7.3,0.104308,2.0
78354,Thoroughbreds Don't Cry,1937,1937-12-03,7.0,0.074841,1.0
128048,Sea Devils,1953,1953-05-23,5.2,0.511522,5.0
36109,The Grind,2009,2009-09-22,3.8,0.085637,1.0
74529,The Sins of Rachel Cade,1961,1961-04-02,6.0,0.051666,1.0
4930,House of Cards (1968),1968,1968-09-16,6.0,0.332318,1.0
43151,Rosalie,1937,1937-12-24,6.0,0.891202,1.0
229757,The Romance of Rosy Ridge,1947,1947-08-04,0.0,0.552976,0.0
250332,The Green Hornet (1940),1940,1940-01-08,0.0,0.199552,0.0
64994,Martial Club,1981,1981-08-19,5.2,1.611307,5.0
35109,Alice in Wonderland (1966),1966,1966-12-26,6.9,1.716036,8.0
59527,Pleasure at Her Majesty's,1976,1976-12-29,0.0,0.000758,0.0
119840,King Lear (1982),1982,1982-09-19,5.0,0.041115,1.0
60139,Lethal Ninja,1993,1993-04-19,3.9,0.334247,5.0
42182,Octopus 2: River of Fear,2001,2001-12-06,3.4,0.569466,12.0
83957,Rapture (1965),1965,1965-08-23,6.9,1.02754,9.0
69495,Lone Rider,2008,2008-04-08,4.4,0.932205,4.0
40824,So Dark the Night,1946,1946-10-10,6.1,0.181134,5.0
80320,These Thousand Hills,1959,1959-07-24,4.6,0.454578,4.0
227402,Three Wise Girls,1932,1932-02-10,5.6,0.209672,4.0
258673,The Trip to Bountiful (2014),2014,2014-03-08,3.8,0.4494,3.0
63591,Honolulu,1939,1939-02-03,0.0,0.304476,0.0
29799,Project Shadowchaser III,1995,1995-01-01,3.8,0.415906,3.0
257578,The Miracle Worker (1979),1979,1979-10-14,4.0,0.05556,3.0
196862,Never a Dull Moment (1950),1950,1950-08-19,5.0,0.573075,2.0
65213,Smart Girls Don't Talk,1948,1948-10-09,4.4,0.142624,4.0
65211,Flaxy Martin,1949,1949-02-15,3.5,0.32808,3.0
23853,Wish You Were Dead,2002,2002-05-21,0.0,0.938943,0.0
27544,The Company She Keeps,1951,1951-01-27,6.3,5.270237,6.0
129009,Love Is a Ball,1963,1963-04-24,4.0,0.875177,1.0
147810,Let's Dance,1950,1950-11-29,6.3,0.164342,3.0
242458,Way Back Home,2013,2013-12-11,7.4,2.329351,18.0
112141,Menno's Mind,1997,1997-12-13,0.0,0.192356,0.0
39337,Lewis Black: Stark Raving Black,2009,2009-10-08,6.8,0.671906,6.0
48407,The Last Page,1952,1952-01-25,6.6,0.441423,4.0
69803,Mayor Cupcake,2011,2011-07-19,3.5,1.268691,1.0
129415,Katt Williams: Kattpacalypse,2012,2012-08-25,6.3,0.721129,6.0
13621,Switch (2007),2007,2007-10-26,6.0,0.990967,3.0
134415,Vampire Dog,2012,2012-09-25,3.7,1.689975,8.0
42250,Python 2,2002,2002-07-17,4.2,1.294898,10.0
43880,Rose Marie,1936,1936-01-31,0.0,0.773081,0.0
41018,Man in the Attic,1953,1953-12-23,4.9,0.808202,7.0
6976,Whoever Slew Auntie Roo?,1971,1971-10-31,7.1,0.736877,10.0
6610,The Wonderful Country,1959,1959-10-21,5.6,0.528246,7.0
53441,You're Never Too Young,1955,1955-08-25,6.6,0.844448,6.0
238811,No Man's Land (2013),2013,2013-12-03,6.6,1.33256,17.0
24978,Paper Soldiers,2002,2002-06-01,5.9,1.447595,6.0
55989,Southie,1998,1998-06-10,4.7,0.280893,3.0
38134,Vicious Lips,1986,1986-01-01,4.2,0.275547,7.0
108812,Until They Sail,1957,1957-10-08,5.8,0.906872,4.0
44049,Matching Jack,2010,2010-08-19,6.8,4.707311,17.0
43310,The King and Four Queens,1956,1956-12-21,3.8,4.064491,8.0
26838,High Wall,1947,1947-12-17,6.0,0.552462,6.0
99345,The Gallant Hours,1960,1960-06-13,5.5,0.389599,2.0
84109,Private's Progress,1956,1956-02-17,6.7,0.66463,9.0
114251,Suspect (1960),1960,1960-01-01,7.2,0.559919,3.0
42800,Heavens Above!,1963,1963-05-20,6.5,0.484307,5.0
90460,Whistling in the Dark,1941,1941-08-08,6.2,1.00896,3.0
65546,Grand Central Murder,1942,1942-05-01,6.2,0.221792,5.0
90461,Whistling in Dixie,1942,1942-12-01,0.0,0.297851,0.0
90465,Whistling in Brooklyn,1943,1943-12-01,0.0,0.017699,0.0
218098,Song of the Open Road,1944,1944-06-21,0.0,0.001307,0.0
37484,I Love Trouble (1948),1948,1948-01-15,6.6,0.730743,4.0
43454,The Fuller Brush Man,1948,1948-06-01,6.5,0.419152,2.0
62347,Precious Find,1996,1996-01-01,4.3,0.469421,2.0
252682,Burning Down the House,2001,2001-02-07,0.0,0.378876,0.0
93335,Desert Victory,1943,1943-04-13,5.0,0.042363,1.0
44536,Sailor of the King,1953,1953-06-11,5.5,0.072067,2.0
36491,Carlton-Browne of the F.O.,1959,1959-03-10,8.3,0.63657,2.0
18373,The Family Way,1966,1966-12-18,8.3,0.945233,3.0
180836,Miss Marple: The Moving Finger,1985,1985-02-21,7.2,1.388201,5.0
63045,Textuality,2011,2011-04-22,4.3,0.98388,4.0
48132,Kevin Smith: Too Fat For 40,2010,2010-10-22,6.1,0.928368,11.0
90720,The Hellbenders,1967,1967-02-02,6.2,0.628567,8.0
79842,SeaFood,2011,2011-10-07,4.9,1.845126,19.0
19335,Johnny O'Clock,1947,1947-01-23,5.2,1.632656,6.0
27635,Reign of Terror,1949,1949-10-15,6.8,0.89069,6.0
43392,The Jackie Robinson Story,1950,1950-05-16,6.8,0.58232,4.0
38465,The Shanghai Cobra,1945,1945-09-29,4.4,0.710153,6.0
46145,"Invasion, U.S.A.",1952,1952-12-10,1.5,0.272838,2.0
56669,Hider in the House,1989,1989-05-13,5.5,0.845246,7.0
74860,White: The Melody of the Curse,2011,2011-06-09,5.9,1.93372,23.0
15909,Kermit's Swamp Years,2002,2002-09-03,5.6,0.805929,7.0
72460,Harry in Your Pocket,1973,1973-09-23,6.1,0.845041,8.0
41366,New World Disorder,1999,1999-12-03,3.8,0.685051,2.0
34768,The Honeymoon Machine,1961,1961-08-16,6.7,0.857511,6.0
28661,World for Ransom,1954,1954-01-31,3.8,0.777486,5.0
106017,The Angry Hills,1959,1959-07-29,4.0,0.655088,2.0
79645,The Grissom Gang,1971,1971-05-28,6.9,0.532225,7.0
36514,Once a Thief (1965),1965,1965-04-24,5.8,0.634556,2.0
42354,House Party 4: Down to the Last Minute,2001,2001-01-01,3.8,0.233207,5.0
61473,Race to Space,2001,2001-10-31,5.4,0.796926,7.0
42267,White Line Fever,1975,1975-07-16,6.0,1.319118,7.0
61052,The Night We Called It a Day,2003,2003-08-14,6.3,1.027134,3.0
164372,The Snow Queen (2012),2012,2012-10-11,5.1,6.407641,47.0
70878,Mimesis,2011,2011-10-07,3.8,1.216599,13.0
40624,In the Shadows,2001,2001-06-24,5.2,1.310129,5.0
43696,Sadie McKee,1934,1934-05-09,4.3,0.137664,3.0
91198,Trapped in the Closet: Chapters 13-22,2007,2007-08-21,6.1,0.280241,7.0
15587,Safari,2009,2009-04-01,4.5,10.6678,97.0
30817,Stealth Fighter,1999,1999-01-01,4.3,1.019062,4.0
39961,The Land Before Time XIII: The Wisdom of Friends,2007,2007-11-27,6.0,2.212037,29.0
34862,Solar Attack,2006,2006-05-25,2.6,1.27843,4.0
77794,I Was Monty's Double,1958,1958-10-21,8.0,0.148986,4.0
17128,Hanzo the Razor: The Snare,1973,1973-08-11,6.5,1.30962,11.0
29192,The Missing Lynx,2008,2008-12-25,5.3,1.851296,3.0
149793,The Lone Wolf Spy Hunt,1939,1939-01-27,7.0,0.3154,1.0
165300,Hotel Berlin,1945,1945-03-02,5.0,0.85602,4.0
107874,Escape Me Never,1947,1947-11-07,5.5,0.340375,1.0
260409,Barricade (1950),1950,1950-03-24,0.0,0.240688,0.0
46421,Please Murder Me,1956,1956-03-01,6.8,0.542403,6.0
73941,Limelight (2011),2011,2011-09-23,5.4,0.149951,4.0
34752,The Glass Wall,1953,1953-03-19,4.5,0.3981,4.0
67220,Hard Contract,1969,1969-04-30,6.7,0.491227,3.0
33988,The Pit and the Pendulum (2009),2009,2009-04-24,2.3,1.000992,6.0
139922,She's Working Her Way Through College,1952,1952-07-12,0.0,0.114492,0.0
147843,If Winter Comes,1947,1947-12-31,7.0,0.975622,2.0
141063,Skeleton Key 2: 667 Neighbor of the Beast,2008,2008-09-02,1.8,0.299214,4.0
85439,"Snowflake, the White Gorilla",2011,2011-12-23,5.4,1.00567,10.0
95724,Man Wanted,1932,1932-04-23,6.0,0.145365,1.0
41468,Last of the Comanches,1953,1953-02-01,6.0,1.058964,5.0
76286,Ski Party,1965,1965-06-30,6.4,0.795808,6.0
40642,The Secret of Convict Lake,1951,1951-08-03,4.8,0.250617,3.0
8372,Lonesome Cowboys,1968,1968-12-20,6.7,0.284143,3.0
112234,Women in Revolt,1971,1971-01-01,7.0,0.028118,1.0
118760,Forty Deuce,1982,1982-10-01,0.0,0.14622,0.0
242097,How Sweet It Is!,1968,1968-08-21,8.2,1.070586,6.0
66485,Viva Max!,1969,1969-12-01,0.0,0.006763,0.0
47646,The Grasshopper,1970,1970-05-27,6.8,0.351061,2.0
55180,The Last Big Thing,1998,1998-09-23,6.0,0.695095,3.0
220933,"No God, No Master",2014,2014-04-11,6.8,0.558326,6.0
114872,Invitation,1952,1952-01-29,0.0,0.00414,0.0
199151,The Very Thought of You (1944),1944,1944-10-20,5.0,0.724518,3.0
127445,Rain (2008),2008,2008-03-28,5.0,0.119031,2.0
78537,Lady Killer (1937),1937,1937-09-15,6.8,0.124359,3.0
74527,Tension at Table Rock,1956,1956-10-03,7.0,0.337901,1.0
95004,The Guardsman,1931,1931-11-07,5.0,0.169509,1.0
87847,Simple Things,2007,2007-02-02,3.0,0.135919,2.0
82309,Hansel and Gretel (1982),1982,1982-01-01,5.6,0.101458,5.0
105536,Sitting Bull,1954,1954-10-06,3.9,0.767732,4.0
124073,Iceberg Slim: Portrait of a Pimp,2012,2012-09-08,6.0,1.036773,6.0
180635,One Sunday Afternoon,1933,1933-09-01,0.0,0.316962,1.0
25807,Red Light,1949,1949-09-30,5.4,1.052809,5.0
57665,The Mask (1961),1961,1961-10-27,6.2,0.935695,11.0
86324,Santiago,2007,2007-08-24,7.5,0.144707,4.0
50329,The Sea Hawk (1924),1924,1924-06-14,5.8,0.261897,3.0
147722,This Is My Affair,1937,1937-05-28,7.7,0.986769,3.0
55767,Our Town (2007),2007,2007-11-29,5.7,0.603371,9.0
137859,The Unvanquished,1964,1964-09-25,6.4,0.515185,5.0
91548,Ring of Fire II: Blood and Steel,1993,1993-03-17,5.0,0.22142,5.0
122894,Journey to the Center of the Earth (1989),1989,1989-07-14,2.4,0.196544,5.0
41559,The Job,2009,2009-09-26,4.3,1.322114,4.0
42047,That's Dancing!,1985,1985-01-01,6.4,0.367168,8.0
30126,Snow White and the Three Stooges,1961,1961-12-24,5.8,3.136899,8.0
268321,Squatters,2014,2014-05-14,6.9,7.613399,26.0
143277,The Hoodlum (1919),1919,1919-08-31,6.5,0.65658,2.0
43458,Words and Music,1948,1948-12-31,6.6,1.023648,4.0
103433,Hillside Cannibals,2006,2006-03-28,1.7,0.230679,5.0
123770,The Last of the Finest,1990,1990-03-09,5.4,6.313545,5.0
43205,Tarzan's Greatest Adventure,1959,1959-07-08,7.0,0.334816,4.0
37779,The Last Flight (2009),2009,2009-11-05,4.8,3.106936,21.0
5002,Lifeguard,1976,1976-07-23,6.7,0.484227,5.0
115373,Gunshy,1998,1998-03-06,5.0,0.99069,2.0
61016,Perfume,2001,2001-04-08,5.5,1.023572,4.0
45099,Cops and Robbers (1951),1951,1951-11-29,7.0,1.021232,28.0
93061,Rock Around the Clock,1956,1956-03-21,7.0,0.288712,1.0
194736,Monday Night Mayhem,2002,2002-01-14,3.0,1.211919,2.0
31340,The New Protocol,2008,2008-03-19,6.4,0.785909,10.0
46158,Holocaust 2000,1977,1977-11-25,5.2,0.584734,7.0
74215,The Virgin of Nuremberg,1963,1963-08-15,6.2,1.267234,11.0
120854,Lizzie (2013),2013,2013-07-18,2.6,1.97366,7.0
129798,The Crying Dead,2011,2011-10-31,4.0,0.544923,6.0
61263,Illegal (2010),2010,2010-10-06,6.9,1.764981,9.0
123295,My Reputation,1946,1946-01-26,7.4,0.264751,5.0
70190,Scarred City,1999,1999-07-23,2.3,0.385951,3.0
38782,The Wind in the Willows (1983),1983,1983-12-27,7.0,0.948788,11.0
61682,A Boy and His Samurai,2010,2010-07-31,6.6,1.315194,8.0
60703,Slow Burn (2000),2000,2000-11-01,5.5,0.386383,1.0
99767,Their Own Desire,1929,1929-12-27,4.5,0.415156,4.0
145259,Home Sweet Home (2001),2001,2001-03-09,7.6,0.388954,4.0
84097,One Night of Love,1934,1934-09-15,2.5,0.415097,2.0
94192,Great Day in the Morning,1956,1956-05-16,5.0,0.318788,5.0
99567,On Approval,1944,1944-05-22,5.8,0.412761,5.0
96089,Guns of Diablo,1965,1965-01-29,4.8,0.155478,4.0
50650,Night and Fog (2009),2009,2009-05-14,7.6,0.306845,4.0
59402,Shaolin Mantis,1978,1978-06-28,5.0,0.521963,6.0
95578,Evel Knievel,2004,2004-07-30,6.0,0.108909,1.0
85615,The Lion,1962,1962-08-19,0.0,0.288509,0.0
74550,The Smiling Ghost,1941,1941-09-06,6.5,0.038129,1.0
145194,Such Is Life,1996,1996-10-24,1.5,0.075245,2.0
128779,Le Joli Mai,1963,1963-06-01,8.6,0.224428,5.0
91715,The Taming of the Shrew (1929),1929,1929-10-26,5.0,0.058433,1.0
82418,Outlaw Justice,1999,1999-01-24,7.1,1.046119,4.0
118444,Onionhead,1958,1958-10-25,6.0,0.087466,2.0
178341,Mandalay,1934,1934-02-10,6.0,0.945843,2.0
114570,The Hunters (1977),1977,1977-10-19,6.0,0.362132,2.0
167198,The Midnight Game,2013,2013-03-02,2.4,1.64194,6.0
173488,Spark: A Burning Man Story,2013,2013-08-16,6.1,0.714584,4.0
106446,Anything You Want,2010,2010-09-10,6.5,0.538857,4.0
90291,Stalker (2010),2010,2010-10-17,4.3,0.589819,8.0
208434,The Scarlet Coat,1955,1955-07-28,6.0,0.487343,2.0
160254,There's Always A Woman,1938,1938-04-20,7.3,0.413343,2.0
65482,The Law (1990),1990,1990-09-24,5.8,0.363502,4.0
205463,One Minute to Zero,1952,1952-09-19,5.6,0.810907,5.0
103119,Two Flags West,1950,1950-10-12,4.4,1.123451,7.0
73179,Haunted Gold,1932,1932-12-17,3.2,0.174538,3.0
200654,Raffles (1939),1939,1939-12-29,6.0,0.760053,1.0
144475,The Case of the Howling Dog,1934,1934-09-22,7.3,0.582068,2.0
293880,Hollidaysburg,2014,2014-09-19,5.2,0.966348,9.0
86087,Hell's Highway,1932,1932-09-23,4.3,0.2851,3.0
112460,London Voodoo,2004,2004-02-02,4.0,0.456527,1.0
81646,Marathon Boy,2010,2010-01-01,7.5,0.081112,2.0
87123,Heat Lightning,1934,1934-03-03,7.0,0.092141,2.0
79730,Sea Wife,1957,1957-10-16,5.8,0.738815,3.0
39433,The Front (2010),2010,2010-04-17,5.1,0.879077,9.0
72100,The Big Cube,1969,1969-04-30,4.0,0.157284,2.0
40874,Just for Kicks,2005,2005-06-06,6.7,0.178743,5.0
38381,Just My Luck (1957),1957,1957-11-14,6.9,0.234146,5.0
118716,The Day Mars Invaded Earth,1963,1963-02-14,5.4,0.469209,5.0
95820,Love Bites,1993,1993-01-01,4.9,0.851883,4.0
62033,The Girl in Black Stockings,1957,1957-09-24,7.0,0.222323,3.0
151250,Ronin-gai,1990,1990-08-18,5.3,0.448565,4.0
38165,The Mysterious Island (1973),1973,1973-03-17,4.1,1.398672,4.0
211930,Hostage (2005),2005,2005-03-04,8.0,0.323406,1.0
97327,Laughing Sinners,1931,1931-05-31,3.0,0.139413,2.0
128854,Hills of Home,1948,1948-11-25,5.0,0.166229,3.0
95348,The Mysterious Island (1929),1929,1929-01-01,6.0,0.071988,2.0
73595,The Threat,1949,1949-12-01,5.0,0.180104,4.0
38964,Stolen Face,1952,1952-05-01,3.5,0.10767,3.0
72946,I Will Follow,2010,2010-09-18,6.4,0.482814,5.0
63612,Bienvenido a casa,2006,2006-04-07,5.0,0.085908,1.0
98398,The Lost Squadron,1932,1932-03-12,5.4,1.011163,5.0
90807,Home of the Brave (1949),1949,1949-05-12,5.0,0.216908,1.0
102256,Marianne,2011,2011-11-04,5.3,0.084709,2.0
87820,Uncle Kent,2011,2011-01-17,6.1,0.617696,6.0
129553,Song Without End,1960,1960-08-11,5.2,0.679183,3.0
149955,Three Godfathers,1936,1936-03-06,7.0,0.370093,2.0
94510,The Crowded Sky,1960,1960-09-02,6.0,0.100727,1.0
104214,The Divine Lady,1929,1929-03-31,5.0,0.124298,1.0
245589,Voodoo Possession,2014,2014-01-14,3.0,1.635274,14.0
198214,Ring of Fire,2013,2013-05-27,4.5,0.424697,1.0
56151,Lydia,1941,1941-01-01,0.0,0.021041,0.0
157343,Hard to Handle,1933,1933-01-28,5.3,0.538124,4.0
68716,Venus & Vegas,2010,2010-11-01,3.4,0.859083,10.0
217925,Jay-Z: Made in America,2013,2013-10-11,6.0,1.320353,1.0
46434,The Man in the Net,1959,1959-06-10,5.0,0.665042,2.0
96702,The Power and the Glory (1933),1933,1933-10-06,5.0,0.143413,4.0
73614,House of Usher (2008),2008,2008-05-08,3.0,0.664555,8.0
175681,It Started With A Kiss,1959,1959-09-04,0.0,0.340325,0.0
45774,Midnight Crossing,1988,1988-05-13,6.2,1.043994,5.0
217719,Snake & Mongoose,2013,2013-09-06,5.5,0.615562,4.0
85695,Ruby (1977),1977,1977-06-23,4.6,0.595368,4.0
43045,The Hypnotic Eye,1960,1960-02-27,6.3,0.635717,7.0
61434,They All Kissed the Bride,1942,1942-06-11,5.8,0.206772,2.0
91477,Men of the Fighting Lady,1954,1954-05-07,6.0,0.128071,1.0
149468,"War and Peace, Part IV: Pierre Bezukhov",1967,1967-11-04,7.0,0.523083,1.0
50042,The Lightkeepers,2009,2009-12-18,5.4,0.296989,7.0
200863,Special Mission Lady Chaplin,1966,1966-08-12,0.0,0.520407,0.0
98223,From the Orient with Fury,1965,1965-09-24,0.0,0.400047,0.0
108256,Good Sam,1948,1948-09-01,6.0,0.407785,3.0
279828,Delirium (2014),2014,2014-06-20,6.6,7.181428,41.0
72585,Why Man Creates,1968,1968-09-24,6.4,0.260901,4.0
26121,Moon Zero Two,1969,1969-10-20,5.2,1.489319,10.0
199556,Absolute Deception,2013,2013-06-10,4.4,3.464579,19.0
284536,The Gambler (2014),2014,2014-12-25,5.7,8.728556,550.0
249170,Dinosaur 13,2014,2014-08-15,7.0,3.22314,35.0
85236,Chosen Survivors,1974,1974-12-05,5.8,0.281567,7.0
261823,Loitering with Intent,2014,2014-04-18,4.3,1.067448,5.0
297556,Justice League: Throne of Atlantis,2015,2015-01-27,6.5,6.012379,222.0
179267,Jay And Silent Bob's Super Groovy Cartoon Movie,2013,2013-04-20,4.9,1.66913,14.0
