id,title,original_title,release_year
33380,1992)Gayniggers from Outer Space (0,Gayniggers from Outer Space,1992
36796,1992)American Samurai (0,American Samurai,1992
28742,1992)1991: The Year Punk Broke (0,1991: The Year Punk Broke,1992
54220,1992)Anima Mundi (0,Anima Mundi,1992
209369,1992)Into the Sun (1,Into the Sun,1992
10241,1992)A Tale of Winter (0,A Tale of Winter,1992
36907,1992)The Plague (1,The Plague,1992
56115,1992)The Bikini Carwash Company (0,The Bikini Carwash Company,1992
172760,1992)China Dolls (0,China Dolls,1992
112525,1992)Spellcaster (0,Spellcaster,1992
464819,1992)The Making of 'The Terminator': A Retrospective (0,The Making of 'The Terminator': A Retrospective,1992
61120,1992)A Sense of History (0,A Sense of History,1992
112582,1992)Fraternity Demon (0,Fraternity Demon,1992
219166,1992)Die Tigerin (0,Die Tigerin,1992
142802,1992)Гонгофер (0,Гонгофер,1992
47647,1991)Fight Back to School (0,Fight Back to School,1991
62301,1991)Stray Dog: Kerberos Panzer Cops (0,Stray Dog: Kerberos Panzer Cops,1991
246417,"1991)Daddy, Father Frost Is Dead (0","Daddy, Father Frost Is Dead",1991
54837,1991)Highway Patrolman (0,Highway Patrolman,1991
1633,1991)Fried Green Tomatoes (0,Fried Green Tomatoes,1991
54405,1991)Hear My Song (0,Hear My Song,1991
2742,1991)Naked Lunch (0,Naked Lunch,1991
73376,1991)The Inner Circle (0,The Inner Circle,1991
10333,1991)The Prince of Tides (0,The Prince of Tides,1991
24646,1991)Den ofrivillige golfaren (0,Den ofrivillige golfaren,1991
13697,1991)Grand Canyon (0,Grand Canyon,1991
159704,1991)The Cave of the Golden Rose (0,The Cave of the Golden Rose,1991
20289,1991)Rush (0,Rush,1991
42444,1991)Christmas Vacation '91 (0,Christmas Vacation '91,1991
820,1991)JFK (0,JFK,1991
11846,1991)Father of the Bride (1,Father of the Bride,1991
56975,1991)Pensavo fosse amore invece era un calesse (0,Pensavo fosse amore invece era un calesse,1991
77680,1991)El robobo de la jojoya (0,El robobo de la jojoya,1991
10404,1991)Raise the Red Lantern (0,Raise the Red Lantern,1991
172782,1991)Dances with Dragon (0,Dances with Dragon,1991
40800,1991)Alligator 2 - The Mutation (0,Alligator 2 - The Mutation,1991
106482,1991)Pyrates (0,Pyrates,1991
75944,1991)The Jackpot! (0,The Jackpot!,1991
36679,1991)Godzilla vs. King Ghidorah (0,Godzilla vs. King Ghidorah,1991
380841,1991)Veljet (0,Veljet,1991
9319,1991)The Last Boy Scout (0,The Last Boy Scout,1991
12702,1991)Critters 3 (0,Critters 3,1991
879,1991)Hook (0,Hook,1991
10337,1991)Bugsy (0,Bugsy,1991
108432,1991)Sherlock Holmes and the Leading Lady (0,Sherlock Holmes and the Leading Lady,1991
41385,1991)Final Approach (0,Final Approach,1991
51515,1991)At Play in the Fields of the Lord (0,At Play in the Fields of the Lord,1991
19200,1991)Shadows and Fog (0,Shadows and Fog,1991
174,1991)Star Trek VI: The Undiscovered Country (0,Star Trek VI: The Undiscovered Country,1991
77314,1991)The Cabinet of Dr. Ramirez (0,The Cabinet of Dr. Ramirez,1991
45491,1991)Sex and Zen (0,Sex and Zen,1991
65374,1991)Samurai Cop (0,Samurai Cop,1991
68004,1991)Center Stage (1,Center Stage,1991
37866,1991)The Polar Bear King (0,The Polar Bear King,1991
4032,1991)My Girl (0,My Girl,1991
68773,1991)Dollman (0,Dollman,1991
151227,1991)Mother (5,Mother,1991
28859,1991)Dolly Dearest (0,Dolly Dearest,1991
230437,1991)Phool Aur Kaante (0,Phool Aur Kaante,1991
53896,1991)Close My Eyes (0,Close My Eyes,1991
25221,1991)For the Boys (0,For the Boys,1991
2907,1991)The Addams Family (0,The Addams Family,1991
125882,1991)The Ox (0,The Ox,1991
16191,1991)Highway to Hell (0,Highway to Hell,1991
10380,1991)An American Tail: Fievel Goes West (0,An American Tail: Fievel Goes West,1991
50185,1991)Diary of a Hitman (0,Diary of a Hitman,1991
47718,1991)I Don't Kiss (0,I Don't Kiss,1991
30667,1991)Future Kick (0,Future Kick,1991
77664,1991)And You Thought Your Parents Were Weird! (0,And You Thought Your Parents Were Weird!,1991
71721,1991)Il Capitano: A Swedish Requiem (0,Il Capitano: A Swedish Requiem,1991
2297,1991)Kafka (0,Kafka,1991
59053,1991)The Raffle (0,The Raffle,1991
1598,1991)Cape Fear (0,Cape Fear,1991
36779,1991)Killer Tomatoes Strike Back! (0,Killer Tomatoes Strike Back!,1991
61265,1991)Where Sleeping Dogs Lie (0,Where Sleeping Dogs Lie,1991
25019,1991)The Beatles: The First U.S. Visit (0,The Beatles: The First U.S. Visit,1991
10020,1991)Beauty and the Beast (0,Beauty and the Beast,1991
66469,1991)Dream Machine (0,Dream Machine,1991
13644,1991)All I Want For Christmas (0,All I Want For Christmas,1991
45147,1991)Strictly Business (0,Strictly Business,1991
70984,"1991)Silent Night, Deadly Night 5: The Toy Maker (0","Silent Night, Deadly Night 5: The Toy Maker",1991
26561,1991)Enchanted April (0,Enchanted April,1991
89738,1991)The Crucifer of Blood (0,The Crucifer of Blood,1991
118439,1991)The Gambler Returns: The Luck Of The Draw (0,The Gambler Returns: The Luck Of The Draw,1991
37024,"1991)Ranma ½: The Movie 1, Big Trouble in Nekonron, China (0","Ranma ½: The Movie 1, Big Trouble in Nekonron, China",1991
12647,1991)Billy Bathgate (0,Billy Bathgate,1991
43267,1991)29th Street (0,29th Street,1991
13122,1991)The People Under the Stairs (0,The People Under the Stairs,1991
129542,1991)Salmonberries (0,Salmonberries,1991
249368,1991)Ciudad de Ciegos (0,Ciudad de Ciegos,1991
4734,1991)Van Gogh (0,Van Gogh,1991
128795,1991)Fatal Bond (0,Fatal Bond,1991
20096,1991)The Butcher's Wife (0,The Butcher's Wife,1991
11894,1991)Curly Sue (0,Curly Sue,1991
20978,1991)My Father the Hero (0,My Father the Hero,1991
8222,1991)High Heels (0,High Heels,1991
12776,1991)Johnny Stecchino (0,Johnny Stecchino,1991
16096,1991)House Party 2 (0,House Party 2,1991
54400,"1991)Wax, or the Discovery of Television Among the Bees (0","Wax, or the Discovery of Television Among the Bees",1991
43648,1991)The Comics 2 (0,The Comics 2,1991
23606,1991)A Scene at the Sea (0,A Scene at the Sea,1991
1496,1991)Cool as Ice (0,Cool as Ice,1991
6463,1991)Other People's Money (0,Other People's Money,1991
3784,1991)Frankie and Johnny (1,Frankie and Johnny,1991
55754,1991)Vääpeli Körmy ja vetenalaiset vehkeet (0,Vääpeli Körmy ja vetenalaiset vehkeet,1991
59908,1991)Daddy and the Muscle Academy (0,Daddy and the Muscle Academy,1991
468,1991)My Own Private Idaho (0,My Own Private Idaho,1991
26956,1991)Puppet Master III Toulon's Revenge (0,Puppet Master III Toulon's Revenge,1991
2767,1991)Les Amants du Pont-Neuf (0,Les Amants du Pont-Neuf,1991
225614,1991)My Sons (0,My Sons,1991
41785,1991)Cabeza de Vaca (0,Cabeza de Vaca,1991
1772,1991)City of Hope (0,City of Hope,1991
2071,1991)Shattered (0,Shattered,1991
32685,1991)Ernest Scared Stupid (0,Ernest Scared Stupid,1991
24734,1991)K2 (0,K2,1991
42570,1991)By the Sword (0,By the Sword,1991
30694,1991)The Resurrected (0,The Resurrected,1991
17467,1991)Riki-Oh: The Story of Ricky (0,Riki-Oh: The Story of Ricky,1991
25674,1991)Shout (0,Shout,1991
53287,1991)The Super (0,The Super,1991
76794,1991)Heaven Is a Playground (0,Heaven Is a Playground,1991
1411,1991)The Rapture (0,The Rapture,1991
64167,1991)Let Him Have It (0,Let Him Have It,1991
11504,1991)Suburban Commando (0,Suburban Commando,1991
53693,1991)Krummerne (0,Krummerne,1991
9546,1991)Ricochet (0,Ricochet,1991
339,1991)Night on Earth (0,Night on Earth,1991
1915,"1991)Manta, Manta (0","Manta, Manta",1991
1358,1991)A Brief History of Time (0,A Brief History of Time,1991
17474,1991)The Man in the Moon (0,The Man in the Moon,1991
50503,1991)Pistol: The Birth of a Legend (0,Pistol: The Birth of a Legend,1991
26850,1991)Under Suspicion (1,Under Suspicion,1991
20704,1991)Necessary Roughness (0,Necessary Roughness,1991
28455,1991)Deceived (0,Deceived,1991
91207,1991)A Woman's Tale (0,A Woman's Tale,1991
69056,1991)Breathing Fire (0,Breathing Fire,1991
226050,1991)Perry Mason: The Case of the Fatal Fashion (0,Perry Mason: The Case of the Fatal Fashion,1991
169836,1991)A Demon in My View (0,A Demon in My View,1991
168361,1991)Murder in New Hampshire: The Pamela Wojas Smart Story (0,Murder in New Hampshire: The Pamela Wojas Smart Story,1991
27350,1991)McBain (0,McBain,1991
78285,1991)The Old Lady Who Walked in the Sea (0,The Old Lady Who Walked in the Sea,1991
222619,1991)The Flash 2 - Revenge of the Trickster (0,The Flash 2 - Revenge of the Trickster,1991
212996,1991)Lee Rock (0,Lee Rock,1991
41791,1991)Mississippi Masala (0,Mississippi Masala,1991
2169,1991)Manta - Der Film (0,Manta - Der Film,1991
68430,1991)Paradise (1,Paradise,1991
44909,1991)Ghoulies III: Ghoulies Go to College (0,Ghoulies III: Ghoulies Go to College,1991
50162,1991)964 Pinocchio (0,964 Pinocchio,1991
89292,1991)Hard Promises (0,Hard Promises,1991
78320,1991)Blood and Concrete (0,Blood and Concrete,1991
44414,1991)Liebestraum (0,Liebestraum,1991
14667,1991)Dogfight (0,Dogfight,1991
103218,1991)A Simple Story (0,A Simple Story,1991
10341,1991)Until the End of the World (0,Until the End of the World,1991
68427,1991)Daughters of the Dust (0,Daughters of the Dust,1991
49410,1991)Motorama (0,Motorama,1991
31922,1991)Year of the Gun (0,Year of the Gun,1991
116494,1991)Clearcut (0,Clearcut,1991
32221,1991)Rambling Rose (0,Rambling Rose,1991
177,1991)The Fisher King (0,The Fisher King,1991
49971,1991)Love in the Time of Hysteria (0,Love in the Time of Hysteria,1991
41783,1991)Life on a String (0,Life on a String,1991
395914,1991)Courier to the East (0,Courier to the East,1991
61054,1991)Children Of The Night (0,Children Of The Night,1991
110548,1991)Deadly Surveillance (0,Deadly Surveillance,1991
32074,1991)Company Business (0,Company Business,1991
284231,1991)Tinpis Run (0,Tinpis Run,1991
4539,1991)Hearts of Darkness: A Filmmaker's Apocalypse (0,Hearts of Darkness: A Filmmaker's Apocalypse,1991
11521,1991)Little Man Tate (0,Little Man Tate,1991
5048,1991)Prospero's Books (0,Prospero's Books,1991
8468,1991)Highway 61 (0,Highway 61,1991
11284,1991)Freddy's Dead: The Final Nightmare (0,Freddy's Dead: The Final Nightmare,1991
41784,1991)Black Robe (0,Black Robe,1991
12627,1991)La Belle Noiseuse (0,La Belle Noiseuse,1991
43654,1991)Edward II (0,Edward II,1991
107745,1991)Saajan (0,Saajan,1991
11187,1991)Child's Play 3 (0,Child's Play 3,1991
20562,1991)35 Up (0,35 Up,1991
108822,1991)Night and Day (2,Night and Day,1991
49082,1991)Adventures in Dinosaur City (0,Adventures in Dinosaur City,1991
41787,1991)Defenseless (0,Defenseless,1991
2453,1991)Harley Davidson and the Marlboro Man (0,Harley Davidson and the Marlboro Man,1991
13154,1991)Showdown in Little Tokyo (0,Showdown in Little Tokyo,1991
11498,1991)Dead Again (0,Dead Again,1991
170399,1991)Grand Isle (0,Grand Isle,1991
40740,1991)Trancers II: The Return of Jack Deth (0,Trancers II: The Return of Jack Deth,1991
72808,1991)The Flesh (0,The Flesh,1991
45145,1991)Johnny Suede (0,Johnny Suede,1991
53027,1991)Mystery Date (0,Mystery Date,1991
14904,1991)Proof (0,Proof,1991
10617,1991)Once Upon a Time in China (0,Once Upon a Time in China,1991
11663,1991)The Commitments (0,The Commitments,1991
274127,1991)A Star for Two (0,A Star for Two,1991
16790,1991)Bingo (0,Bingo,1991
317246,1991)Bandidos (0,Bandidos,1991
19065,1991)Pure Luck (0,Pure Luck,1991
28117,1991)Delirious (0,Delirious,1991
24789,1991)Subspecies (0,Subspecies,1991
22466,1991)Rover Dangerfield (0,Rover Dangerfield,1991
20421,1991)Rock-A-Doodle (0,Rock-A-Doodle,1991
32146,1991)Body Parts (0,Body Parts,1991
11821,1991)Doc Hollywood (0,Doc Hollywood,1991
13888,1991)Return to the Blue Lagoon (0,Return to the Blue Lagoon,1991
290,1991)Barton Fink (0,Barton Fink,1991
18141,1991)The Elementary School (0,The Elementary School,1991
26880,1991)Children of Nature (0,Children of Nature,1991
9594,1991)Double Impact (0,Double Impact,1991
9595,1991)Hot Shots! (0,Hot Shots!,1991
15804,1991)A Brighter Summer Day (0,A Brighter Summer Day,1991
41805,1991)V.I. Warshawski (0,V.I. Warshawski,1991
21219,1991)Mobsters (0,Mobsters,1991
60409,1991)Zombie and the Ghost Train (0,Zombie and the Ghost Train,1991
23303,1991)Another You (0,Another You,1991
50677,1991)Eyes of an Angel (0,Eyes of an Angel,1991
6524,1991)Life Stinks (0,Life Stinks,1991
69342,1991)The Dark Backward (0,The Dark Backward,1991
206157,1991)Into the Badlands (0,Into the Badlands,1991
26142,1991)The Doctor (0,The Doctor,1991
110830,1991)American Kickboxer (0,American Kickboxer,1991
56385,1991)True Identity (0,True Identity,1991
15080,1991)Only Yesterday (0,Only Yesterday,1991
24752,1991)Dragon Ball Z: Cooler's Revenge (0,Dragon Ball Z: Cooler's Revenge,1991
1649,1991)Bill & Ted's Bogus Journey (0,Bill & Ted's Bogus Journey,1991
25330,1991)Dutch (0,Dutch,1991
9048,1991)A Chinese Ghost Story III (0,A Chinese Ghost Story III,1991
47363,1991)Deathstalker IV: Match of Titans (0,Deathstalker IV: Match of Titans,1991
1089,1991)Point Break (0,Point Break,1991
650,1991)Boyz n the Hood (0,Boyz n the Hood,1991
11364,1991)Regarding Henry (0,Regarding Henry,1991
181564,1991)Crossing the Last Line (0,Crossing the Last Line,1991
61144,1991)Scorchers (0,Scorchers,1991
50507,1991)Crazy Safari (0,Crazy Safari,1991
11175,1991)Lucky Luke (0,Lucky Luke,1991
28597,1991)Problem Child 2 (0,Problem Child 2,1991
37307,1991)Conagher (0,Conagher,1991
280,1991)Terminator 2: Judgment Day (0,Terminator 2: Judgment Day,1991
37137,1991)The Naked Gun 2½: The Smell of Fear (0,The Naked Gun 2½: The Smell of Fear,1991
24331,1991)Scanners II: The New Order (0,Scanners II: The New Order,1991
47090,1991)The Pit and the Pendulum (1,The Pit and the Pendulum,1991
79927,1991)The Pope Must Die (0,The Pope Must Die,1991
10249,1991)The Rocketeer (0,The Rocketeer,1991
59058,1991)Riff-Raff (0,Riff-Raff,1991
20712,1991)Whore (0,Whore,1991
59704,1991)Where Angels Fear to Tread (0,Where Angels Fear to Tread,1991
9079,1991)Dying Young (0,Dying Young,1991
50213,1991)Une Époque Formidable... (0,Une Époque Formidable...,1991
8367,1991)Robin Hood: Prince of Thieves (0,Robin Hood: Prince of Thieves,1991
27549,1991)Beastmaster 2: Through the Portal of Time (0,Beastmaster 2: Through the Portal of Time,1991
15413,1991)Don't Tell Mom the Babysitter's Dead (0,Don't Tell Mom the Babysitter's Dead,1991
1406,1991)City Slickers (0,City Slickers,1991
36337,1991)Delusion (0,Delusion,1991
1713,1991)Jungle Fever (0,Jungle Fever,1991
63537,"1991)Vivat, Naval Cadets! (0","Vivat, Naval Cadets!",1991
143380,1991)Genius (2,Genius,1991
66634,1991)Dingo (0,Dingo,1991
217590,1991)A Year Along the Abandoned Road (0,A Year Along the Abandoned Road,1991
25562,1991)Soapdish (0,Soapdish,1991
64348,1991)Robotrix (0,Robotrix,1991
110903,1991)Yumeji (0,Yumeji,1991
53543,1991)Claymation Comedy of Horrors (0,Claymation Comedy of Horrors,1991
22828,1991)Homicide (0,Homicide,1991
89337,1991)Blood Ties (1,Blood Ties,1991
74661,1991)The Indecent Woman (0,The Indecent Woman,1991
20645,1991)Rhapsody in August (0,Rhapsody in August,1991
2924,1991)Backdraft (0,Backdraft,1991
1541,1991)Thelma & Louise (0,Thelma & Louise,1991
23438,1991)Wild Hearts Can't Be Broken (0,Wild Hearts Can't Be Broken,1991
2611,1991)Only the Lonely (0,Only the Lonely,1991
9292,1991)Hudson Hawk (0,Hudson Hawk,1991
60824,1991)Lune Froide (0,Lune Froide,1991
25598,1991)The Indian Runner (0,The Indian Runner,1991
17792,1991)Omen IV: The Awakening (0,Omen IV: The Awakening,1991
10276,1991)What About Bob? (0,What About Bob?,1991
21338,1991)Stone Cold (0,Stone Cold,1991
149851,1991)Enid Is Sleeping (0,Enid Is Sleeping,1991
65497,1991)Martial Law (0,Martial Law,1991
12447,1991)Driving Me Crazy (0,Driving Me Crazy,1991
1600,1991)The Double Life of Veronique (0,The Double Life of Veronique,1991
66753,1991)Out of Life (0,Out of Life,1991
56321,1991)Toto the Hero (0,Toto the Hero,1991
85758,1991)Perry Mason: The Case of the Glass Coffin (0,Perry Mason: The Case of the Glass Coffin,1991
30840,1991)Robin Hood (3,Robin Hood,1991
66144,1991)Sepultura: Under Siege (Live in Barcelona) (0,Sepultura: Under Siege (Live in Barcelona),1991
248706,1991)Mrs. Lambert Remembers Love (0,Mrs. Lambert Remembers Love,1991
9065,1991)Europa (0,Europa,1991
294261,1991)Fever (1,Fever,1991
178736,1991)Chizuko's Younger Sister (0,Chizuko's Younger Sister,1991
2125,1991)Wedlock (0,Wedlock,1991
10174,1991)Madonna: Truth or Dare (0,Madonna: Truth or Dare,1991
10261,1991)Switch (0,Switch,1991
36630,1991)Zandalee (0,Zandalee,1991
41781,1991)The Stranger (2,The Stranger,1991
48636,1991)Nekromantik 2 (0,Nekromantik 2,1991
27769,1991)Sometimes They Come Back (0,Sometimes They Come Back,1991
49396,1991)The Haunted (0,The Haunted,1991
71142,1991)One Good Cop (0,One Good Cop,1991
41780,1991)A Rage in Harlem (0,A Rage in Harlem,1991
27207,1991)Bloodsucking Pharaohs in Pittsburgh (0,Bloodsucking Pharaohs in Pittsburgh,1991
38246,1991)Servants of Twilight (0,Servants of Twilight,1991
1568,1991)Carne (0,Carne,1991
31544,1991)The Hitman (0,The Hitman,1991
123938,1991)Thousand Pieces of Gold (0,Thousand Pieces of Gold,1991
31696,1991)A Kiss Before Dying (1,A Kiss Before Dying,1991
11890,1991)Oscar (0,Oscar,1991
41164,1991)Talent for the Game (0,Talent for the Game,1991
10750,1991)Toy Soldiers (0,Toy Soldiers,1991
54191,1991)Paris Trout (0,Paris Trout,1991
30815,1991)Mortal Thoughts (0,Mortal Thoughts,1991
10379,1991)Drop Dead Fred (0,Drop Dead Fred,1991
148451,1991)Committed (1,Committed,1991
892,1991)Delicatessen (0,Delicatessen,1991
16820,1991)F/X2 (0,F/X2,1991
14362,1991)Out for Justice (0,Out for Justice,1991
17990,1991)Impromptu (0,Impromptu,1991
88818,1991)The Object of Beauty (0,The Object of Beauty,1991
119324,1991)Prime Suspect (0,Prime Suspect,1991
74395,1991)Hangin' With The Homeboys (0,Hangin' With The Homeboys,1991
57110,1991)The Yes Man (0,The Yes Man,1991
47620,1991)Poison (0,Poison,1991
31633,1991)The Marrying Man (0,The Marrying Man,1991
2528,1991)Madame Bovary (0,Madame Bovary,1991
96921,1991)In the Eyes of the World (0,In the Eyes of the World,1991
110486,1991)Perfect Harmony (0,Perfect Harmony,1991
16270,1991)Career Opportunities (0,Career Opportunities,1991
29475,1991)The Five Heartbeats (0,The Five Heartbeats,1991
135473,1991)The Ballad of the Sad Cafe (0,The Ballad of the Sad Cafe,1991
75350,1991)American Friends (0,American Friends,1991
12186,1991)Defending Your Life (0,Defending Your Life,1991
1497,1991)Teenage Mutant Ninja Turtles II: The Secret of the Ooze (0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991
55615,1991)Burn Up! (0,Burn Up!,1991
10171,1991)Voyager (0,Voyager,1991
21828,1991)Flirting (0,Flirting,1991
39102,1991)Dragon Ball Z: Lord Slug (0,Dragon Ball Z: Lord Slug,1991
16308,1991)Mobile Suit Gundam F91 (0,Mobile Suit Gundam F91,1991
232862,1991)A Little Stiff (0,A Little Stiff,1991
11719,1991)One Foot in Heaven (1,One Foot in Heaven,1991
13571,1991)True Colors (0,True Colors,1991
23378,1991)Into the Woods (0,Into the Woods,1991
22423,1991)Guilty by Suspicion (0,Guilty by Suspicion,1991
34421,1991)The Perfect Weapon (0,The Perfect Weapon,1991
15771,1991)Class Action (0,Class Action,1991
22434,1991)If Looks Could Kill (0,If Looks Could Kill,1991
34598,1991)Fast Getaway (0,Fast Getaway,1991
26291,1991)Shakes the Clown (0,Shakes the Clown,1991
109475,1991)Ironclads (0,Ironclads,1991
10952,1991)New Jack City (0,New Jack City,1991
